investigate_D0_Arg2	28	0.012045209773164823	452742.0 - 3070649.0 - 139 - 44 - 2474
may_D0_Arg2	32	0.010710502562477672	435424.0 - 2805557.0 - 127 - 49 - 2474
whether_D0_Arg1	27	0.008263934913604871	316672.0 - 2120736.0 - 96 - 32 - 2474
determine_D0_Arg2	34	0.005419656231106	227608.0 - 1435915.0 - 65 - 27 - 2474
appear_D0_Arg2	43	0.002618915595158331	195446.0 - 861549.0 - 39 - 40 - 2474
be_investigate_D1_Arg2_Arg2	195	0.002419477410578318	101434.0 - 640639.0 - 29 - 12 - 2474
may_be_D1_Arg2_Arg2	331	0.0023348835035227234	118752.0 - 662730.0 - 30 - 18 - 2474
investigate_-_D1_Arg2_Arg1	481	0.002279420681325621	56902.0 - 508093.0 - 23 - 0 - 2474
suggest_D0_Arg2	19	0.00219768094330901	905484.0 - 1701007.0 - 77 - 289 - 2474
be_analyze_D1_Arg2_Arg2	161	0.0019763646363298287	66798.0 - 486002.0 - 22 - 5 - 2474
be_study_D1_Arg2_Arg2	221	0.0018724710140492972	84116.0 - 508093.0 - 23 - 11 - 2474
be_investigate_DW_Arg2_Arg1	1365	0.0017109797721057713	76694.0 - 463911.0 - 21 - 10 - 2474
might_D0_Arg2	29	0.0016132294873821688	64324.0 - 419729.0 - 19 - 7 - 2474
be_determine_D1_Arg2_Arg2	275	0.001461949660176084	76694.0 - 419729.0 - 19 - 12 - 2474
ask_D0_Arg2	53	0.0014612167886383358	47006.0 - 353456.0 - 16 - 3 - 2474
whether_be_D1_Arg1_Arg2	167	0.0014240662427055667	49480.0 - 353456.0 - 16 - 4 - 2474
be_determine_DW_Arg2_Arg1	1399	0.0013952912459639655	71746.0 - 397638.0 - 18 - 11 - 2474
possible_D0_Arg1	66	0.0013228399026574682	56902.0 - 353456.0 - 16 - 7 - 2474
investigate_and_D1_Arg2_Arg1	384	0.0012447575263803533	34636.0 - 287183.0 - 13 - 1 - 2474
likely_D0_Arg1	42	0.0012420641323406386	86590.0 - 397638.0 - 18 - 17 - 2474
suggest_be_D1_Arg2_Arg2	119	0.0011849767486722832	178128.0 - 530184.0 - 24 - 48 - 2474
be_evaluate_D1_Arg2_Arg2	281	0.0011661776475102798	39584.0 - 287183.0 - 13 - 3 - 2474
be_measure_D1_Arg2_Arg2	229	0.0011397232275748683	61850.0 - 331365.0 - 15 - 10 - 2474
potential_D0_Arg1	1	0.0011130919887310305	64324.0 - 331365.0 - 15 - 11 - 2474
be_assess_D1_Arg2_Arg2	398	9.396414915094716E-4	47006.0 - 265092.0 - 12 - 7 - 2474
how_D0_Arg1	15	8.836928123162418E-4	76694.0 - 309274.0 - 14 - 17 - 2474
hypothesis_D0_Arg2	37	8.101928317843647E-4	27214.0 - 198819.0 - 9 - 2 - 2474
be_and_D1_Arg1_Arg1	193	8.04242070367523E-4	405736.0 - 706912.0 - 32 - 132 - 2474
be_examine_D1_Arg2_Arg2	424	7.924705591134599E-4	49480.0 - 243001.0 - 11 - 9 - 2474
possibility_D0_Arg2	70	7.120331213527833E-4	24740.0 - 176728.0 - 8 - 2 - 2474
understand_D0_Arg2	13	6.838339365449209E-4	37110.0 - 198819.0 - 9 - 6 - 2474
whether_D0_Arg2	54	5.946314820849444E-4	14844.0 - 132546.0 - 6 - 0 - 2474
may_cooperate_D1_Arg2_Arg2	276	5.946314820849444E-4	14844.0 - 132546.0 - 6 - 0 - 2474
be_and_D1_Arg1_Arg2	123	5.785926756352948E-4	351308.0 - 574366.0 - 26 - 116 - 2474
might_be_D1_Arg2_Arg2	305	5.527635685018768E-4	17318.0 - 132546.0 - 6 - 1 - 2474
be_test_D1_Arg2_Arg2	399	5.527635685018768E-4	17318.0 - 132546.0 - 6 - 1 - 2474
likely_be_D1_Arg2_Arg2	862	5.527635685018768E-4	17318.0 - 132546.0 - 6 - 1 - 2474
be_quantify_D1_Arg2_Arg2	800	5.164959321003044E-4	19792.0 - 132546.0 - 6 - 2 - 2474
appear_be_D1_Arg2_Arg2	174	4.991729828702812E-4	44532.0 - 176728.0 - 8 - 10 - 2474
how_D0_Arg2	94	4.955262350707871E-4	12370.0 - 110455.0 - 5 - 0 - 2474
be_understand_D1_Arg2_Arg2	131	4.955262350707871E-4	12370.0 - 110455.0 - 5 - 0 - 2474
investigate_be_D1_Arg2_Arg2	168	4.955262350707871E-4	12370.0 - 110455.0 - 5 - 0 - 2474
be_analyse_D1_Arg2_Arg2	273	4.955262350707871E-4	12370.0 - 110455.0 - 5 - 0 - 2474
suggest_but_D1_Arg2_Arg1	293	4.955262350707871E-4	12370.0 - 110455.0 - 5 - 0 - 2474
be_understand_DW_Arg2_Arg1	1343	4.955262350707871E-4	12370.0 - 110455.0 - 5 - 0 - 2474
how_understand_DW_Arg1_Arg2	1560	4.955262350707871E-4	12370.0 - 110455.0 - 5 - 0 - 2474
not_appear_D1_Arg1_Arg2	544	4.845056096188278E-4	22266.0 - 132546.0 - 6 - 3 - 2474
do_appear_D1_Arg2_Arg2	545	4.845056096188278E-4	22266.0 - 132546.0 - 6 - 3 - 2474
appear_DN_Arg2	1710	4.845056096188278E-4	22266.0 - 132546.0 - 6 - 3 - 2474
investigate_and_D1_Arg2_Arg2	386	4.558892910299473E-4	24740.0 - 132546.0 - 6 - 4 - 2474
if_D0_Arg1	10	4.1040472139439155E-4	56902.0 - 176728.0 - 8 - 15 - 2474
unlikely_D0_Arg2	75	3.9642098805662965E-4	9896.0 - 88364.0 - 4 - 0 - 2474
likely_play_D1_Arg2_Arg2	126	3.9642098805662965E-4	9896.0 - 88364.0 - 4 - 0 - 2474
might_have_D1_Arg2_Arg2	283	3.9642098805662965E-4	9896.0 - 88364.0 - 4 - 0 - 2474
be_unlikely_D1_Arg2_Arg2	586	3.9642098805662965E-4	9896.0 - 88364.0 - 4 - 0 - 2474
may_play_D1_Arg2_Arg2	685	3.9642098805662965E-4	9896.0 - 88364.0 - 4 - 0 - 2474
seem_likely_D1_Arg2_Arg1	972	3.9642098805662965E-4	9896.0 - 88364.0 - 4 - 0 - 2474
and_suggest_DW_Arg1_Arg2	1545	3.9642098805662965E-4	9896.0 - 88364.0 - 4 - 0 - 2474
seem_likely_DW_Arg2_Arg1	1604	3.9642098805662965E-4	9896.0 - 88364.0 - 4 - 0 - 2474
seek_determine_D1_Arg2_Arg2	847	3.5601656067639167E-4	12370.0 - 88364.0 - 4 - 1 - 2474
appear_and_D1_Arg2_Arg1	801	3.230037397458852E-4	14844.0 - 88364.0 - 4 - 2 - 2474
question_D0_Arg2	84	2.973157410424722E-4	7422.0 - 66273.0 - 3 - 0 - 2474
whether_and_D1_Arg1_Arg1	383	2.973157410424722E-4	7422.0 - 66273.0 - 3 - 0 - 2474
may_have_D1_Arg2_Arg2	654	2.973157410424722E-4	7422.0 - 66273.0 - 3 - 0 - 2474
probably_D0_Arg1	81	2.9509179735717333E-4	17318.0 - 88364.0 - 4 - 3 - 2474
seem_be_D1_Arg2_Arg2	242	2.9509179735717333E-4	17318.0 - 88364.0 - 4 - 3 - 2474
determine_-_D1_Arg2_Arg1	766	2.9509179735717333E-4	17318.0 - 88364.0 - 4 - 3 - 2474
possibly_D0_Arg1	58	2.709133730894584E-4	19792.0 - 88364.0 - 4 - 4 - 2474
suggest_or_D1_Arg2_Arg1	296	2.582479660501522E-4	9896.0 - 66273.0 - 3 - 1 - 2474
be_assay_D1_Arg2_Arg2	368	2.582479660501522E-4	9896.0 - 66273.0 - 3 - 1 - 2474
if_be_D1_Arg1_Arg2	910	2.582479660501522E-4	9896.0 - 66273.0 - 3 - 1 - 2474
in_investigate_DW_Arg1_Arg2	1450	2.582479660501522E-4	9896.0 - 66273.0 - 3 - 1 - 2474
suggest_and_D1_Arg2_Arg1	292	2.2857793445048275E-4	94012.0 - 176728.0 - 8 - 30 - 2474
be_be_D1_Arg2_Arg2	480	2.2794464551497364E-4	12370.0 - 66273.0 - 3 - 2 - 2474
of_possibility_DW_Arg1_Arg2	1416	2.2794464551497364E-4	12370.0 - 66273.0 - 3 - 2 - 2474
of_evidence_DW_Arg1_Arg2	1370	2.1325120639378422E-4	27214.0 - 88364.0 - 4 - 7 - 2474
but_be_DW_Arg2_Arg1	1371	2.070212275088333E-4	61850.0 - 132546.0 - 6 - 19 - 2474
what_D0_Arg1	9	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
unlikely_D0_Arg1	112	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
ask_what_D1_Arg2_Arg1	125	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
may_or_D1_Arg2_Arg2	182	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
whether_introduce_D1_Arg1_Arg1	258	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
determine_introduce_D1_Arg2_Arg1	259	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
appear_play_D1_Arg2_Arg2	321	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
possible_be_D1_Arg1_Arg2	323	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
whether_or_D1_Arg1_Arg2	381	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
whether_and_D1_Arg1_Arg2	385	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
possibility_differ_D1_Arg2_Arg1	411	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
perhaps_because_D1_Arg1_Arg2	489	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
likely_as_D1_Arg1_Arg2	517	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
when_test_D1_Arg2_Arg2	595	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
remain_study_D1_Arg2_Arg2	631	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
may_imply_D1_Arg2_Arg2	860	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
be_unclear_D1_Arg2_Arg1	867	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
determine_how_D1_Arg2_Arg1	1008	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
attempt_determine_D1_Arg2_Arg2	1164	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
again_suggest_D1_Arg1_Arg2	1170	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
suggest_but_D1_Arg2_Arg2	1212	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
be_unlikely_D1_Arg2_Arg1	1214	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
whether_be_D1_Arg2_Arg2	1219	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
seek_investigate_D1_Arg2_Arg2	1333	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
if_any_DW_Arg2_Arg1	1340	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
in_effectiveness_DW_Arg2_Arg1	1562	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
of_know_DW_Arg1_Arg2	1587	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
be_unlikely_DW_Arg2_Arg1	1673	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
with_any_DW_Arg2_Arg1	1694	1.9821049402831483E-4	4948.0 - 44182.0 - 2 - 0 - 2474
discuss_D0_Arg2	20	1.9749612477871386E-4	29688.0 - 88364.0 - 4 - 8 - 2474
seem_D0_Arg2	92	1.6958418239000202E-4	34636.0 - 88364.0 - 4 - 10 - 2474
investigate_how_D1_Arg2_Arg1	261	1.615018698729426E-4	7422.0 - 44182.0 - 2 - 1 - 2474
be_be_D1_Arg1_Arg2	322	1.615018698729426E-4	7422.0 - 44182.0 - 2 - 1 - 2474
possible_and_D1_Arg1_Arg1	405	1.615018698729426E-4	7422.0 - 44182.0 - 2 - 1 - 2474
possible_and_D1_Arg1_Arg2	407	1.615018698729426E-4	7422.0 - 44182.0 - 2 - 1 - 2474
be_indicate_D1_Arg2_Arg2	649	1.615018698729426E-4	7422.0 - 44182.0 - 2 - 1 - 2474
if_be_D1_Arg2_Arg2	1090	1.615018698729426E-4	7422.0 - 44182.0 - 2 - 1 - 2474
and_potential_DW_Arg2_Arg1	1484	1.615018698729426E-4	7422.0 - 44182.0 - 2 - 1 - 2474
if_be_DW_Arg2_Arg1	1638	1.615018698729426E-4	7422.0 - 44182.0 - 2 - 1 - 2474
determine_and_D1_Arg2_Arg2	124	1.354566865447292E-4	9896.0 - 44182.0 - 2 - 2 - 2474
whether_occur_D1_Arg1_Arg1	345	1.354566865447292E-4	9896.0 - 44182.0 - 2 - 2 - 2474
be_presume_D1_Arg2_Arg2	378	1.354566865447292E-4	9896.0 - 44182.0 - 2 - 2 - 2474
be_possible_D1_Arg2_Arg1	591	1.354566865447292E-4	9896.0 - 44182.0 - 2 - 2 - 2474
be_how_D1_Arg1_Arg1	1053	1.354566865447292E-4	9896.0 - 44182.0 - 2 - 2 - 2474
be_possible_DW_Arg2_Arg1	1490	1.354566865447292E-4	9896.0 - 44182.0 - 2 - 2 - 2474
be_-_D1_Arg1_Arg1	445	1.2919380672362198E-4	123700.0 - 176728.0 - 8 - 42 - 2474
be_specific_D1_Arg2_Arg1	355	1.1525447285461017E-4	12370.0 - 44182.0 - 2 - 3 - 2474
could_be_D1_Arg2_Arg2	372	1.1525447285461017E-4	12370.0 - 44182.0 - 2 - 3 - 2474
would_and_D1_Arg2_Arg1	901	1.1525447285461017E-4	12370.0 - 44182.0 - 2 - 3 - 2474
seem_D0_Arg1	55	1.0500133074204904E-4	49480.0 - 88364.0 - 4 - 16 - 2474
not_understand_D1_Arg1_Arg2	130	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
remain_elucidate_D1_Arg2_Arg2	439	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_elucidate_D1_Arg2_Arg2	440	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
appear_involve_D1_Arg2_Arg2	449	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
may_but_D1_Arg2_Arg1	509	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_question_D1_Arg1_Arg2	674	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
may_act_D1_Arg2_Arg2	728	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_check_D1_Arg2_Arg2	739	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_question_D1_Arg2_Arg2	744	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_questionable_D1_Arg2_Arg1	797	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
determine_be_D1_Arg2_Arg2	837	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_test_D1_Arg2_Arg1	945	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
appear_or_D1_Arg2_Arg1	975	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
appear_or_D1_Arg2_Arg2	976	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
aim_investigate_D1_Arg2_Arg2	993	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
whether_-COMMA-_D1_Arg1_Arg1	1007	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
aim_evaluate_D1_Arg2_Arg2	1014	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
possibility_exert_D1_Arg2_Arg2	1020	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_uncertain_D1_Arg2_Arg1	1027	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_controversial-NUMBER---NUMBER-_D1_Arg2_Arg1	1054	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_valuable_D1_Arg2_Arg1	1122	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
would_hypothesize_D1_Arg2_Arg2	1161	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
might_and_D1_Arg2_Arg2	1182	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
not_address_D1_Arg1_Arg2	1204	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_address_D1_Arg2_Arg2	1205	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
how_impact_D1_Arg1_Arg2	1207	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
possibility_be_D1_Arg2_Arg2	1239	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
whether_-COMMA-_D1_Arg2_Arg1	1250	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
propose_be_D1_Arg2_Arg2	1284	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
about_speculation_DW_Arg1_Arg2	1384	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
of_question_DW_Arg1_Arg2	1421	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
for_potential_DW_Arg2_Arg1	1434	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
have_question_DW_Arg2_Arg1	1540	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
be_question_DW_Arg2_Arg1	1541	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
suggest_evidence_DW_Arg1_Arg2	1574	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
because_investigate_DW_Arg1_Arg2	1603	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
may_target_DW_Arg1_Arg2	1619	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
and_seek_DW_Arg2_Arg1	1625	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
or_be_DW_Arg1_Arg2	1655	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
support_evidence_DW_Arg1_Arg2	1656	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
about_report_DW_Arg1_Arg2	1663	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
salk_some_DW_Arg1_Arg2	1670	9.910524701415741E-5	2474.0 - 22091.0 - 1 - 0 - 2474
may_and_D1_Arg1_Arg1	335	9.874806238935693E-5	14844.0 - 44182.0 - 2 - 4 - 2474
may_and_D1_Arg1_Arg2	406	9.874806238935693E-5	14844.0 - 44182.0 - 2 - 4 - 2474
investigate_-COMMA-_D1_Arg2_Arg1	539	9.874806238935693E-5	14844.0 - 44182.0 - 2 - 4 - 2474
have_investigate_DW_Arg2_Arg1	1452	9.874806238935693E-5	14844.0 - 44182.0 - 2 - 4 - 2474
could_D0_Arg2	22	9.451617998679993E-5	376048.0 - 419729.0 - 19 - 133 - 2474
must_D0_Arg2	83	8.479209119500101E-5	17318.0 - 44182.0 - 2 - 5 - 2474
be_unknown_D1_Arg2_Arg1	477	8.479209119500101E-5	17318.0 - 44182.0 - 2 - 5 - 2474
suggest_play_D1_Arg2_Arg2	826	8.479209119500101E-5	17318.0 - 44182.0 - 2 - 5 - 2474
be_target_DW_Arg1_Arg2	1348	8.479209119500101E-5	17318.0 - 44182.0 - 2 - 5 - 2474
for_strategy_DW_Arg1_Arg2	1457	8.479209119500101E-5	17318.0 - 44182.0 - 2 - 5 - 2474
be_DN_Arg2	1711	7.875099805653678E-5	37110.0 - 66273.0 - 3 - 12 - 2474
to_be_DW_Arg1_Arg2	1380	7.270287906114353E-5	19792.0 - 44182.0 - 2 - 6 - 2474
of_capable_DW_Arg1_Arg2	1342	6.925466825906227E-5	145966.0 - 176728.0 - 8 - 51 - 2474
propose_D0_Arg2	69	6.77283432723646E-5	4948.0 - 22091.0 - 1 - 1 - 2474
may_or_D1_Arg1_Arg1	179	6.77283432723646E-5	4948.0 - 22091.0 - 1 - 1 - 2474
might_and_D1_Arg2_Arg1	192	6.77283432723646E-5	4948.0 - 22091.0 - 1 - 1 - 2474
whether_facilitate_D1_Arg1_Arg2	350	6.77283432723646E-5	4948.0 - 22091.0 - 1 - 1 - 2474
may_exert_D1_Arg2_Arg2	356	6.77283432723646E-5	4948.0 - 22091.0 - 1 - 1 - 2474
